"exportateur","importateur","bloc_exp","bloc_imp","meme_bloc","year.x","id","year.y","importerId","importerType","exporterId","exporterType","value","reportedBy","partial","valueToSplit","newReporters","newPartners","originalReportedTradeFlowIds","status","notes"
"Algeria (Regency of Algiers)","Argentina (La Plata)",1,1,1,1836,NA,NA,"160",NA,"615",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Algeria (Regency of Algiers)","Austria-Hungary (Austrian Empire)",1,1,1,1836,NA,NA,"300",NA,"615",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Algeria (Regency of Algiers)","Bahamas",1,2,0,1836,NA,NA,"31",NA,"615",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Algeria (Regency of Algiers)","Belgium",1,1,1,1836,NA,NA,"211",NA,"615",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Algeria (Regency of Algiers)","Belize (British Honduras)",1,3,0,1836,NA,NA,"80",NA,"615",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Algeria (Regency of Algiers)","Bokhara",1,3,0,1836,NA,NA,"7020",NA,"615",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Algeria (Regency of Algiers)","Bolivia-Peru Confederation",1,1,1,1836,NA,NA,"136",NA,"615",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Algeria (Regency of Algiers)","Brazil",1,3,0,1836,NA,NA,"140",NA,"615",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Algeria (Regency of Algiers)","Bremen",1,3,0,1836,NA,NA,"246",NA,"615",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Algeria (Regency of Algiers)","Cape Colony (Cape of Good Hope)",1,3,0,1836,NA,NA,"561",NA,"615",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Algeria (Regency of Algiers)","Cape Verde",1,4,0,1836,NA,NA,"402",NA,"615",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Algeria (Regency of Algiers)","Channel Is.",1,4,0,1836,NA,NA,"2003",NA,"615",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Algeria (Regency of Algiers)","Chile",1,3,0,1836,NA,NA,"155",NA,"615",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Algeria (Regency of Algiers)","Cocos (Keeling) Is.",1,3,0,1836,NA,NA,"9002",NA,"615",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Algeria (Regency of Algiers)","Colombia (New Granada) (Gran Colombia)",1,5,0,1836,NA,NA,"100",NA,"615",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Algeria (Regency of Algiers)","Congress Poland",1,3,0,1836,NA,NA,"2901",NA,"615",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Algeria (Regency of Algiers)","Cuba",1,1,1,1836,NA,NA,"40",NA,"615",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Algeria (Regency of Algiers)","Denmark",1,3,0,1836,NA,NA,"390",NA,"615",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Algeria (Regency of Algiers)","Egypt Arab Republic (Egypt)",1,1,1,1836,NA,NA,"651",NA,"615",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Algeria (Regency of Algiers)","France",1,1,1,1836,NA,NA,"220",NA,"615",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Algeria (Regency of Algiers)","French Guiana",1,1,1,1836,NA,NA,"120",NA,"615",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Algeria (Regency of Algiers)","French India",1,3,0,1836,NA,NA,"751",NA,"615",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Algeria (Regency of Algiers)","Gibraltar",1,3,0,1836,NA,NA,"231",NA,"615",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Algeria (Regency of Algiers)","Greece",1,1,1,1836,NA,NA,"350",NA,"615",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Algeria (Regency of Algiers)","Guadeloupe",1,1,1,1836,NA,NA,"65",NA,"615",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Algeria (Regency of Algiers)","Guyana (British Guiana)",1,4,0,1836,NA,NA,"110",NA,"615",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Algeria (Regency of Algiers)","Haiti",1,6,0,1836,NA,NA,"41",NA,"615",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Algeria (Regency of Algiers)","Hamburg",1,3,0,1836,NA,NA,"248",NA,"615",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Algeria (Regency of Algiers)","Hanover",1,3,0,1836,NA,NA,"240",NA,"615",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Algeria (Regency of Algiers)","India",1,3,0,1836,NA,NA,"750",NA,"615",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
