key,target,source,meme_intramax,meme_louvain,meme_AN,year,distance_km,conttype,contig_terre,contig_24mi,contig_large,mid_n,mid_hihost,mid_guerre,mid_duration,atop_allie,atop_defense,atop_offense,atop_neutral,atop_nonagg,atop_consul,atop_asymm
"100-140","Brazil","Colombia (New Granada) (Gran Colombia)",1,"0","1",1838,"3002.48617639081","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0"
"100-155","Chile","Colombia (New Granada) (Gran Colombia)",0,"0","1",1838,"4125.65222626532","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-160","Argentina (La Plata)","Colombia (New Granada) (Gran Colombia)",1,"0","1",1838,"4340.33957718411","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-165","Colombia (New Granada) (Gran Colombia)","Uruguay",0,"0","1",1838,"4502.56345064772","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-2","Colombia (New Granada) (Gran Colombia)","United States of America",0,"0","0",1838,"4732.51400555514","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-200","Colombia (New Granada) (Gran Colombia)","United Kingdom",1,"1","0",1838,"8455.75319595548","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-210","Colombia (New Granada) (Gran Colombia)","Netherlands",0,"0","0",1838,"8905.54107382281","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-211","Belgium","Colombia (New Granada) (Gran Colombia)",0,"0","0",1838,"8823.19166608448","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-220","Colombia (New Granada) (Gran Colombia)","France",0,"0","0",1838,"8576.30861096249","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-225","Colombia (New Granada) (Gran Colombia)","Switzerland",0,"0","0",1838,"9045.50289456067","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-230","Colombia (New Granada) (Gran Colombia)","Spain",0,"0","0",1838,"8016.83598897764","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-231","Colombia (New Granada) (Gran Colombia)","Gibraltar",1,"1","0",1838,"7777.35822092792","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-235","Colombia (New Granada) (Gran Colombia)","Portugal",1,"0","0",1838,"7504.38596208393","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-239","Colombia (New Granada) (Gran Colombia)","Prussia",0,"0","0",1838,"9437.94629648292","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-240","Colombia (New Granada) (Gran Colombia)","Hanover",1,"0","0",1838,"9189.89119637941","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-246","Bremen","Colombia (New Granada) (Gran Colombia)",1,"0","0",1838,"9127.54758224073","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-248","Colombia (New Granada) (Gran Colombia)","Hamburg",1,"0","0",1838,"9214.43464006046","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-276","Colombia (New Granada) (Gran Colombia)","Lübeck",1,"0","0",1838,"9261.34155453601","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-280","Colombia (New Granada) (Gran Colombia)","Mecklenburg Schwerin",1,"0","0",1838,"9308.34968381266","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-2901","Colombia (New Granada) (Gran Colombia)","Congress Poland",1,"0","0",1838,"9956.95493440569","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"100-30","Bermuda","Colombia (New Granada) (Gran Colombia)",1,"0","1",1838,"3275.17730245392","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-300","Austria-Hungary (Austrian Empire)","Colombia (New Granada) (Gran Colombia)",0,"0","0",1838,"9658.35686878516","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-31","Bahamas","Colombia (New Granada) (Gran Colombia)",0,"0","1",1838,"2379.54248308453","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-324","Colombia (New Granada) (Gran Colombia)","Kingdom of Sardinia",0,"0","0",1838,"8991.46957152162","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-327","Colombia (New Granada) (Gran Colombia)","Papal States",0,"0","0",1838,"9365.64918388972","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-3271","Ancona","Colombia (New Granada) (Gran Colombia)",0,"0","0",1838,"9451.2806279795","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"100-329","Colombia (New Granada) (Gran Colombia)","Two Sicilies",0,"0","0",1838,"9517.33909079365","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-3349","Colombia (New Granada) (Gran Colombia)","Ionian Is.",0,"0","0",1838,"10092.3832405117","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"100-335","Colombia (New Granada) (Gran Colombia)","Parma",0,"0","0",1838,"9198.01940010582","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-337","Colombia (New Granada) (Gran Colombia)","Tuscany",0,"0","0",1838,"9249.2719195115","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-338","Colombia (New Granada) (Gran Colombia)","Malta",0,"0","0",1838,"9555.17777132896","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-350","Colombia (New Granada) (Gran Colombia)","Greece",0,"0","0",1838,"10283.9578445842","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-365","Colombia (New Granada) (Gran Colombia)","Russia (USSR)",1,"0","0",1838,"12134.8290686786","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-380","Colombia (New Granada) (Gran Colombia)","Sweden",1,"0","0",1838,"9534.95715445846","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-385","Colombia (New Granada) (Gran Colombia)","Norway",1,"0","0",1838,"9344.86915896987","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-390","Colombia (New Granada) (Gran Colombia)","Denmark",1,"0","0",1838,"9229.70188721542","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-40","Colombia (New Granada) (Gran Colombia)","Cuba",0,"0","1",1838,"2114.27680071552","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-402","Cape Verde","Colombia (New Granada) (Gran Colombia)",0,"0","0",1838,"5566.93625814302","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-4050","Colombia (New Granada) (Gran Colombia)","St. Helena",1,"0","0",1838,"7756.01475208295","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"100-4070","Ascension I.","Colombia (New Granada) (Gran Colombia)",1,"0","0",1838,"6674.19776151544","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"100-41","Colombia (New Granada) (Gran Colombia)","Haiti",0,"0","1",1838,"1670.50910734756","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-433","Colombia (New Granada) (Gran Colombia)","Senegal",0,"0","0",1838,"6564.36382649504","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-451","Colombia (New Granada) (Gran Colombia)","Sierra Leone",1,"1","0",1838,"6779.13092138442","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-5","Colombia (New Granada) (Gran Colombia)","Virgin Islands (Danish West Indies)",0,"0","1",1838,"1840.05861775253","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-540","Angola","Colombia (New Granada) (Gran Colombia)",1,"0","0",1838,"10179.0170121952","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-561","Cape Colony (Cape of Good Hope)","Colombia (New Granada) (Gran Colombia)",1,"0","0",1838,"10377.6693399373","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-585","Colombia (New Granada) (Gran Colombia)","Reunion (Bourbon I.)",0,"0","0",1838,"14187.2638932018","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-590","Colombia (New Granada) (Gran Colombia)","Mauritius",1,"0","0",1838,"14408.6592568572","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-6","Colombia (New Granada) (Gran Colombia)","Puerto Rico",0,"0","1",1838,"1748.36834901003","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-600","Colombia (New Granada) (Gran Colombia)","Morocco",1,"0","0",1838,"7641.72844813294","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-615","Algeria (Regency of Algiers)","Colombia (New Granada) (Gran Colombia)",0,"0","0",1838,"8262.8735891774","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-616","Colombia (New Granada) (Gran Colombia)","Tunisia (Regency of Tunis)",0,"0","0",1838,"9147.26053101788","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-630","Colombia (New Granada) (Gran Colombia)","Iran (Persia)",0,"0","0",1838,"13091.0005255578","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-640","Colombia (New Granada) (Gran Colombia)","Turkey (Ottoman Empire)",0,"0","0",1838,"11379.2642263933","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-65","Colombia (New Granada) (Gran Colombia)","Guadeloupe",0,"0","1",1838,"1869.84957770009","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-651","Colombia (New Granada) (Gran Colombia)","Egypt Arab Republic (Egypt)",0,"0","0",1838,"11023.7805781781","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-652","Colombia (New Granada) (Gran Colombia)","Syria",0,"0","0",1838,"11715.3350789348","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-66","Colombia (New Granada) (Gran Colombia)","Martinique",0,"0","1",1838,"1790.54375199037","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-68","Colombia (New Granada) (Gran Colombia)","Netherlands Antilles",0,"0","1",1838,"1459.7647247695","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-7","Colombia (New Granada) (Gran Colombia)","Texas",0,"0","0",1838,"4109.7031093517","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-70","Colombia (New Granada) (Gran Colombia)","Mexico",0,"1","1",1838,"3747.243073006","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-7010","Colombia (New Granada) (Gran Colombia)","Kokand",1,"0","0",1838,"13883.9122595181","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"100-7020","Bokhara","Colombia (New Granada) (Gran Colombia)",1,"0","0",1838,"13523.4564090402","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"100-710","Colombia (New Granada) (Gran Colombia)","People's Republic of China (China)",1,"0","0",1838,"15588.6985100454","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-721","Colombia (New Granada) (Gran Colombia)","Macao",1,"0","0",1838,"17029.8321751632","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-740","Colombia (New Granada) (Gran Colombia)","Japan",0,"0","0",1838,"14727.07465459","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-750","Colombia (New Granada) (Gran Colombia)","India",1,"0","0",1838,"16092.1430541439","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-7504","Colombia (New Granada) (Gran Colombia)","Tranquebar",1,"0","NA",1838,"16449.4714768731","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"100-751","Colombia (New Granada) (Gran Colombia)","French India",1,"0","0",1838,"16567.5600711555","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-752","Colombia (New Granada) (Gran Colombia)","Portuguese India",1,"0","0",1838,"19194.5829740599","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-7693","Colombia (New Granada) (Gran Colombia)","Sindh",1,"0","NA",1838,"14676.0088025472","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"100-775","Colombia (New Granada) (Gran Colombia)","Myanmar (Burma)",1,"0","0",1838,"16915.3277277056","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-780","Colombia (New Granada) (Gran Colombia)","Sri Lanka (Ceylon)",1,"1","0",1838,"16925.4311800146","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-781","Colombia (New Granada) (Gran Colombia)","Maldive Islands",1,"0","0",1838,"16197.3158282152","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-80","Belize (British Honduras)","Colombia (New Granada) (Gran Colombia)",0,"0","1",1838,"2227.25107451988","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-800","Colombia (New Granada) (Gran Colombia)","Thailand (Siam)",1,"0","0",1838,"17935.5601113442","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-815","Colombia (New Granada) (Gran Colombia)","Vietnam",1,"0","0",1838,"17806.8669049263","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-840","Colombia (New Granada) (Gran Colombia)","Philippines",0,"0","0",1838,"17506.2895042982","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-8401","Colombia (New Granada) (Gran Colombia)","Sulu Sultanate",0,"0","0",1838,"18097.9537256504","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"100-850","Colombia (New Granada) (Gran Colombia)","Indonesia (Dutch East Indies)",0,"0","0",1838,"18767.286155309","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-8501","Bali","Colombia (New Granada) (Gran Colombia)",1,"0","0",1838,"18992.5616627879","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"100-8532","Colombia (New Granada) (Gran Colombia)","Riau",1,"0","0",1838,"19260.9700933829","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"100-89","Colombia (New Granada) (Gran Colombia)","United States of Central America",0,"0","1",1838,"2232.20859270748","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-901","Colombia (New Granada) (Gran Colombia)","New South Wales",1,"0","0",1838,"14811.1466470721","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-906","Colombia (New Granada) (Gran Colombia)","Tasmania",1,"0","0",1838,"14223.2393344796","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"101-1023","New Brunswick","Venezuela",0,"0","0",1838,"4297.99166281579","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"101-1025","Quebec (Lower Canada)","Venezuela",1,"0","0",1838,"4919.3222431867","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"101-1029","St. Pierre and Miquelon","Venezuela",1,"1","0",1838,"4443.13765731308","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"101-1055","Venezuela","Windward Is.",0,"0","1",1838,"862.51258843513","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"101-1063","Leeward Is.","Venezuela",0,"0","1",1838,"1157.98515295879","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"101-1064","St. Barthelemy","Venezuela",0,"0","1",1838,"1190.64657702979","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"101-110","Guyana (British Guiana)","Venezuela",0,"0","1",1838,"885.800767417019","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"101-120","French Guiana","Venezuela",1,"1","1",1838,"1612.27529195583","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"101-136","Bolivia-Peru Confederation","Venezuela",0,"0","1",1838,"2263.34689557597","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"101-140","Brazil","Venezuela",0,"0","1",1838,"2896.51211774393","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"101-155","Chile","Venezuela",0,"0","1",1838,"4583.73253775038","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"101-160","Argentina (La Plata)","Venezuela",0,"0","1",1838,"4686.13314577983","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"101-165","Uruguay","Venezuela",1,"0","1",1838,"4710.52289678975","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"101-2","United States of America","Venezuela",0,"0","0",1838,"4733.55361954103","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"101-200","United Kingdom","Venezuela",0,"0","0",1838,"7698.05996080274","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"101-210","Netherlands","Venezuela",0,"0","0",1838,"8131.0058276212","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"101-211","Belgium","Venezuela",1,"0","0",1838,"8041.06685945758","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"101-220","France","Venezuela",1,"1","0",1838,"7780.19407270028","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"101-225","Switzerland","Venezuela",1,"1","0",1838,"8246.83133618927","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"101-230","Spain","Venezuela",1,"0","0",1838,"7202.65380881722","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"101-231","Gibraltar","Venezuela",0,"0","0",1838,"6956.87954732614","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"101-235","Portugal","Venezuela",0,"0","0",1838,"6689.09048939265","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"101-239","Prussia","Venezuela",1,"0","0",1838,"8662.5292612996","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"101-240","Hanover","Venezuela",0,"0","0",1838,"8414.30911306699","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"101-246","Bremen","Venezuela",0,"0","0",1838,"8355.99117655269","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"101-248","Hamburg","Venezuela",0,"0","0",1838,"8444.67746060404","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"101-276","Lübeck","Venezuela",0,"0","0",1838,"8493.08795830512","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"101-280","Mecklenburg Schwerin","Venezuela",0,"0","0",1838,"8538.73276683423","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"101-2901","Congress Poland","Venezuela",0,"0","0",1838,"9180.7602497098","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"101-30","Bermuda","Venezuela",0,"0","1",1838,"2717.35352552738","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"101-300","Austria-Hungary (Austrian Empire)","Venezuela",1,"0","0",1838,"8864.29740971275","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"101-31","Bahamas","Venezuela",0,"0","1",1838,"2191.29407299916","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"101-324","Kingdom of Sardinia","Venezuela",1,"0","0",1838,"8187.23332694385","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"101-327","Papal States","Venezuela",1,"0","0",1838,"8552.56871629116","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"101-3271","Ancona","Venezuela",1,"0","0",1838,"8642.36510507302","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"101-329","Two Sicilies","Venezuela",1,"0","0",1838,"8702.04035169244","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"101-3349","Ionian Is.","Venezuela",1,"0","0",1838,"9272.71339394981","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"101-335","Parma","Venezuela",1,"0","0",1838,"8392.57571017519","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"101-337","Tuscany","Venezuela",1,"0","0",1838,"8439.72687329575","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"101-338","Malta","Venezuela",1,"0","0",1838,"8733.38527529012","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"101-350","Greece","Venezuela",1,"0","0",1838,"9465.4760207628","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"101-365","Russia (USSR)","Venezuela",0,"0","0",1838,"11614.6707427652","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"101-380","Sweden","Venezuela",0,"0","0",1838,"8808.98347743045","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"101-385","Norway","Venezuela",0,"0","0",1838,"8648.77084802739","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"101-390","Denmark","Venezuela",0,"0","0",1838,"8473.26258904298","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"101-40","Cuba","Venezuela",1,"0","1",1838,"2055.22547887316","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"101-402","Cape Verde","Venezuela",0,"0","0",1838,"4781.89796196092","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"101-4050","St. Helena","Venezuela",0,"0","0",1838,"7259.51671038207","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"101-4070","Ascension I.","Venezuela",0,"0","0",1838,"6105.59099270265","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"101-41","Haiti","Venezuela",0,"0","1",1838,"1375.55275783502","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"101-433","Senegal","Venezuela",1,"1","0",1838,"5788.82591955092","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"101-451","Sierra Leone","Venezuela",0,"0","0",1838,"6043.19717229457","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"101-5","Venezuela","Virgin Islands (Danish West Indies)",0,"0","1",1838,"1173.95656722406","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"101-540","Angola","Venezuela",0,"0","0",1838,"9600.87592704058","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"101-561","Cape Colony (Cape of Good Hope)","Venezuela",0,"0","0",1838,"10040.5387548764","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"101-585","Reunion (Bourbon I.)","Venezuela",1,"1","0",1838,"13709.7003336754","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"101-590","Mauritius","Venezuela",0,"0","0",1838,"13921.7511050954","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"101-6","Puerto Rico","Venezuela",1,"0","1",1838,"1142.30761608728","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"101-600","Morocco","Venezuela",0,"0","0",1838,"6819.0287560179","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"101-615","Algeria (Regency of Algiers)","Venezuela",1,"0","0",1838,"7443.53062716531","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"101-616","Tunisia (Regency of Tunis)","Venezuela",1,"0","0",1838,"8324.62663328002","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"101-630","Iran (Persia)","Venezuela",1,"0","0",1838,"12273.1772050765","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"101-640","Turkey (Ottoman Empire)","Venezuela",1,"0","0",1838,"10564.9691436114","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"101-65","Guadeloupe","Venezuela",1,"1","1",1838,"1093.22514390693","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"101-651","Egypt Arab Republic (Egypt)","Venezuela",1,"0","0",1838,"10204.0388859958","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"101-652","Syria","Venezuela",1,"0","0",1838,"10895.8282744817","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"101-66","Martinique","Venezuela",1,"1","1",1838,"987.027021467587","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"101-68","Netherlands Antilles","Venezuela",0,"0","1",1838,"786.824148811256","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"101-7","Texas","Venezuela",0,"0","0",1838,"4275.99416562167","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"101-70","Mexico","Venezuela",0,"0","1",1838,"4092.90244222587","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"101-7010","Kokand","Venezuela",0,"0","0",1838,"13128.0291959597","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"101-7020","Bokhara","Venezuela",0,"0","0",1838,"12745.1583085422","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"101-710","People's Republic of China (China)","Venezuela",0,"0","0",1838,"15055.1837147488","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"101-721","Macao","Venezuela",0,"0","0",1838,"16676.2601503932","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"101-740","Japan","Venezuela",0,"0","0",1838,"14674.7872027277","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"101-750","India","Venezuela",0,"0","0",1838,"15300.5632846081","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
